"datsrc","institutioncode","collectioncode","catalognumber","genus","species","identifiedby","collectornumber","collector","stateprovince","county","locality","longitude","latitude","infraspecificEpithet","scientificname_gbif","municipality_gbif","scientificnameauthor_sp"
"gbif","USP","SPF","212538","Diplusodon","helianthemifolius","Cavalcanti, TB","326","Lovo, J; Alcantara, SF; Paula-Lima, FB; Nascimento, LF","Minas Gerais",NA,"Biribiri, Estrada para Mirante, ca. 0,5 km do início.",NA,NA,NA,"Diplusodon helianthemifolius DC.","Diamantina",NA
"gbif","USP","SPF","212952","Diplusodon","thymifolius","Cavalcanti, TB","1549","Pastore, JFB","Bahia",NA,NA,NA,NA,NA,"Diplusodon thymifolius DC.","Correntina",NA
"gbif","USP","SPF","216576","Diplusodon","hirsutus","Kubo, MT","92","Kubo, MT","Minas Gerais",NA,"Serra do Cipó, Próximo ao rio Três Pontinhas, acesso pela MG-010.",-43.549033,-19.269833,NA,"Diplusodon hirsutus DC.","Santana do Riacho",NA
"gbif","USP","SPF","216641","Diplusodon","orbicularis","Kubo, MT","25","Kubo, MT","Minas Gerais",NA,"Parque Nacional da Serra do Cipó, Trilha para Cachoeira do Gavião, junto à trilha.",-43.596944,-19.343611,NA,"Diplusodon orbicularis Koehne","Santana do Riacho",NA
"gbif","USP","SPF","216728","Diplusodon","lanceolatus","Cavalcanti, TB","6568","Pirani, JR","Minas Gerais",NA,"Bairro Campinho, área remanescente de cerrado no final da Rua Julio C. Lacerda, em ramal saindo da MG-010; elevação próxima do pequeno Cruzeiro.",-43.919778,-19.576056,NA,"Diplusodon lanceolatus Pohl","Lagoa Santa",NA
"gbif","USP","SPF","218382","Diplusodon","smithii","Pena, MA","899","Pena, MA","Minas Gerais",NA,"Serra do Cipó, Km 108 da rodovia MG 010, lado direito, sentido Morro do Pilar.",-43.588333,-19.284444,NA,"Diplusodon smithii Lourteig","Santana do Riacho",NA
"gbif","USP","SPF","218413","Diplusodon","smithii","Pena, MA","149","Pena, MA","Minas Gerais",NA,"Parque Nacional da Serra do Cipó, Acesso pelo km 123 da rodovia MG 010, afloramento das velózias gigantes.",-43.510556,-19.246944,NA,"Diplusodon smithii Lourteig","Morro do Pilar",NA
"gbif","USP","SPF","218414","Diplusodon","smithii","Pena, MA","855","Pena, MA","Minas Gerais",NA,"Parque Nacional da Serra do Cipó, Acesso pelo km 123 da rodovia MG 010, lado direito, sentido Morro do Pilar.",-43.511667,-19.247222,NA,"Diplusodon smithii Lourteig","Morro do Pilar",NA
"gbif","USP","SPF","218585","Diplusodon","smithii","Pena, MA","169","Pena, MA","Minas Gerais",NA,"Serra do Cipó, Km 113 da rodovia MG 010, lado direito, sentido Morro do Pilar. Próximo à Pedra do Elefante.",-43.560833,-19.456389,NA,"Diplusodon smithii Lourteig","Santana do Riacho",NA
"gbif","USP","SPF","218586","Diplusodon","smithii","Pena, MA","289","Pena, MA","Minas Gerais",NA,"Serra do Cipó, Km 108 da rodovia MG 010, lado direito, sentido Morro do Pilar.",-43.588333,-19.284444,NA,"Diplusodon smithii Lourteig","Santana do Riacho",NA
"gbif","USP","SPF","218587","Diplusodon","smithii","Pena, MA","263","Pena, MA","Minas Gerais",NA,"Serra do Cipó, Km 108 da rodovia MG 010, lado direito, sentido Morro do Pilar.",-43.587778,-19.289444,NA,"Diplusodon smithii Lourteig","Santana do Riacho",NA
"gbif","USP","SPF","218589","Diplusodon","orbicularis","Pena, MA","282","Pena, MA","Minas Gerais",NA,"Serra do Cipó, Km 108 da rodovia MG 010, lado direito, sentido Morro do Pilar.",-43.587778,-19.289444,NA,"Diplusodon orbicularis Koehne","Santana do Riacho",NA
"gbif","USP","SPF","218590","Diplusodon","orbicularis","Pena, MA","368","Pena, MA","Minas Gerais",NA,"Serra do Cipó, Km 118 da rodovia MG 010. Próximo à estátua do Juquinha.",-43.550556,-19.261389,NA,"Diplusodon orbicularis Koehne","Santana do Riacho",NA
"gbif","USP","SPF","218591","Diplusodon","orbicularis","Pena, MA","298","Pena, MA","Minas Gerais",NA,"Serra do Cipó, Km 108 da rodovia MG 010, lado direito, sentido Morro do Pilar.",-43.588333,-19.284444,NA,"Diplusodon orbicularis Koehne","Santana do Riacho",NA
"gbif","USP","SPF","22006","Diplusodon","uninervius","Cavalcanti, TB","CFCR2481","Giulietti, AM","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon uninervius Koehne",NA,NA
"gbif","USP","SPF","220709","Diplusodon","virgatus","Antar, GM","839","Antar, GM","Minas Gerais",NA,"Estrada São Roque de Minas-Vargem Bonita. Limite entre os municípios.",-46.441344,-20.361169,NA,"Diplusodon virgatus Pohl","São Roque de Minas",NA
"gbif","USP","SPF","22504","Diplusodon","uninervius","Colli, S","CFCR507","Cordeiro, I","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon uninervius Koehne","Diamantina",NA
"gbif","USP","SPF","22675","Diplusodon","aggregatifolius","Cavalcanti, TB","CFCR741","Furlan, A","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon aggregatifolius T.B.Cavalc.",NA,NA
"gbif","USP","SPF","22707","Diplusodon","aggregatifolius","Cavalcanti, TB","CFCR776","Cordeiro, I","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon aggregatifolius T.B.Cavalc.","Grão Mogol",NA
"gbif","USP","SPF","227588","Diplusodon","hexander","Cavalcanti, TB","450","Lovo, J","Minas Gerais",NA,"Estrada para Barão do Guaicuí, a 3 km a rodovia Diamantina-Datas (BR 367), após entrada a 23 km de Diamantina.",-43.705083,-18.372028,NA,"Diplusodon hexander DC.","Gouveia",NA
"gbif","USP","SPF","22831","Diplusodon","aggregatifolius","Cavalcanti, TB","CFCR904","Pirani, JR","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon aggregatifolius T.B.Cavalc.","Grão Mogol",NA
"gbif","USP","SPF","23285","Diplusodon","ciliiflorus","Cavalcanti, TB","CFCR3078","Rossi, L","Minas Gerais",NA,NA,-43.333333,-18.433333,NA,"Diplusodon ciliiflorus Koehne","Santo Antônio do Itambé",NA
"gbif","USP","SPF","23306","Diplusodon","uninervius","Cavalcanti, TB","CFCR3098","Hensold, N","Minas Gerais",NA,NA,-43.616667,-18.166667,NA,"Diplusodon uninervius Koehne","Diamantina",NA
"gbif","USP","SPF","23574","Diplusodon","ciliiflorus","Cavalcanti, TB","CFCR3368","Furlan, A","Minas Gerais",NA,NA,-43.716667,-18.15,NA,"Diplusodon ciliiflorus Koehne","Diamantina",NA
"gbif","USP","SPF","23626","Diplusodon","aggregatifolius","Cavalcanti, TB","CFCR3423","Giulietti, AM","Minas Gerais",NA,NA,-42.916667,-16.533333,NA,"Diplusodon aggregatifolius T.B.Cavalc.","Grão Mogol",NA
"gbif","USP","SPF","30044","Diplusodon","hirsutus","Cavalcanti, TB","CFCR3465","Mamede, MCH","Minas Gerais",NA,NA,-42.916667,-16.533333,NA,"Diplusodon hirsutus DC.","Grão Mogol",NA
"gbif","USP","SPF","33279","Diplusodon","uninervius","Cavalcanti, TB","CFCR4464","Giulietti, AM","Minas Gerais",NA,"Morro do Ambrósio",NA,NA,NA,"Diplusodon uninervius Koehne","Rio Vermelho",NA
"gbif","USP","SPF","35213","Diplusodon","uninervius","Cavalcanti, TB","CFCR5413","Isejima, EM","Minas Gerais",NA,"Pedra Menina",NA,NA,NA,"Diplusodon uninervius Koehne","Rio Vermelho",NA
"gbif","USP","SPF","35294","Diplusodon","uninervius","Cavalcanti, TB","CFCR5494","Mello-Silva, R","Minas Gerais",NA,"Pedra Menina",NA,NA,NA,"Diplusodon uninervius Koehne","Rio Vermelho",NA
"gbif","USP","SPF","35337","Diplusodon","uninervius","Cavalcanti, TB","CFCR5537","Isejima, EM","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon uninervius Koehne","Diamantina",NA
"gbif","USP","SPF","35566","Diplusodon","hirsutus","Cavalcanti, TB","CFCR5766","Rossi, L","Minas Gerais",NA,"Morro do Gavião",NA,NA,NA,"Diplusodon hirsutus DC.","São Thomé das Letras",NA
"gbif","USP","SPF","37422","Diplusodon","ciliiflorus","Cavalcanti, TB","CFCR3699","Daniel, TF","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,"Diplusodon ciliiflorus Koehne",NA,NA
"gbif","USP","SPF","37423","Diplusodon","smithii","Cavalcanti, TB","611","Bautista, HP","Minas Gerais",NA,"Serra do Cipó",-43.616667,-19.333333,NA,"Diplusodon smithii Lourteig","Santana do Riacho",NA
"gbif","USP","SPF","37424","Diplusodon","orbicularis","Pirani, JR","593","Bautista, HP","Minas Gerais",NA,"Serra do Cipó",-43.616667,-19.333333,NA,"Diplusodon orbicularis Koehne","Santana do Riacho",NA
"gbif","USP","SPF","37425","Diplusodon","hirsutus","Cavalcanti, TB","CFSC8403","Amaral, MCE","Minas Gerais",NA,"Serra do Cipó",-43.766667,-18.866667,NA,"Diplusodon hirsutus DC.","Congonhas do Norte",NA
"gbif","USP","SPF","37426","Diplusodon","hirsutus","Cavalcanti, TB","CFSC8014","Pirani, JR","Minas Gerais",NA,"Serra do Cipó",-43.9,-18.916667,NA,"Diplusodon hirsutus DC.","Santana de Pirapama",NA
"gbif","USP","SPF","37457","Diplusodon","smithii","Cavalcanti, TB","CFSC9321","Amaral, MCE","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,"Diplusodon smithii Lourteig","Santana do Riacho",NA
"gbif","USP","SPF","37458","Diplusodon","orbicularis","Cavalcanti, TB","CFSC9322","Amaral, MCE","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,"Diplusodon orbicularis Koehne","Santana do Riacho",NA
"gbif","USP","SPF","37488","Diplusodon","uninervius","Cavalcanti, TB","CFCR7681","Menezes, NL","Minas Gerais",NA,"Morro do Ambrósio",NA,NA,NA,"Diplusodon uninervius Koehne","Rio Vermelho",NA
"gbif","USP","SPF","38759","Diplusodon","orbicularis","Barroso, GM","2494","Duarte, AP","Minas Gerais",NA,"Serra do Cipó",NA,NA,"brachyander","Diplusodon orbicularis var. brachyander Koehne",NA,NA
"gbif","USP","SPF","38764","Diplusodon","villosissimus","Cavalcanti, TB","3373","Mello-Barreto, HL","Minas Gerais",NA,"Serra do Taquaril.",NA,NA,NA,"Diplusodon villosissimus Pohl",NA,NA
"gbif","USP","SPF","38765","Diplusodon","orbicularis","Cavalcanti, TB","6499","Duarte, AP","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,"Diplusodon orbicularis Koehne",NA,NA
"gbif","USP","SPF","38766","Diplusodon","smithii","Cavalcanti, TB","8119","Duarte, AP","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,"Diplusodon smithii Lourteig",NA,NA
"gbif","USP","SPF","39017","Diplusodon","ciliiflorus","Cavalcanti, TB","s.n.","Anônimo","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,"Diplusodon ciliiflorus Koehne","Santana do Riacho",NA
"gbif","USP","SPF","39018","Diplusodon","ciliiflorus","Cavalcanti, TB","s.n.","Anônimo","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,"Diplusodon ciliiflorus Koehne","Santana do Riacho",NA
"gbif","USP","SPF","39856","Diplusodon","helianthemifolius","Cavalcanti, TB","CFCR8528","Cavalcanti, TB","Minas Gerais",NA,NA,NA,NA,"pemphoides","Diplusodon helianthemifolius var. pemphoides (DC.) Koehne","Grão Mogol",NA
"gbif","USP","SPF","40189","Diplusodon","hexander","Cavalcanti, TB","CFCR8552","Cavalcanti, TB","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon hexander DC.","Diamantina",NA
"gbif","USP","SPF","40216","Diplusodon","ciliiflorus","Cavalcanti, TB","CFCR8579","Cavalcanti, TB","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon ciliiflorus Koehne","Diamantina",NA
"gbif","USP","SPF","40234","Diplusodon","uninervius","Cavalcanti, TB","CFCR8597","Cavalcanti, TB","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon uninervius Koehne","Diamantina",NA
"gbif","USP","SPF","40358","Diplusodon","ciliiflorus","Cavalcanti, TB","CFCR8721","Pirani, JR","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon ciliiflorus Koehne","Datas",NA
"gbif","USP","SPF","40399","Diplusodon","uninervius","Cavalcanti, TB","CFCR8702","Cavalcanti, TB","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon uninervius Koehne","Datas",NA
"gbif","USP","SPF","40526","Diplusodon","ciliiflorus","Cavalcanti, TB","CFSC9365","Cavalcanti, TB","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,"Diplusodon ciliiflorus Koehne","Santana do Riacho",NA
"gbif","USP","SPF","40537","Diplusodon","orbicularis","Cavalcanti, TB","CFSC9376","Cavalcanti, TB","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,"Diplusodon orbicularis Koehne","Santana do Riacho",NA
"gbif","USP","SPF","40675","Diplusodon","hexander","Cavalcanti, TB","36407","Hatschbach, G","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon hexander DC.","Gouveia",NA
"gbif","USP","SPF","40747","Diplusodon","bradei","Lourteig, A","36404","Hatschbach, G","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon bradei Pilg.","Gouveia",NA
"gbif","USP","SPF","40941","Diplusodon","uninervius","Cavalcanti, TB","CFCR8784","Simão, R","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon uninervius Koehne","Diamantina",NA
"gbif","USP","SPF","40943","Diplusodon","hexander","Cavalcanti, TB","CFCR8786","Souza, VC","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon hexander DC.","Diamantina",NA
"gbif","USP","SPF","41283","Diplusodon","aggregatifolius","Cavalcanti, TB","CFCR9122","Cordeiro, I","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon aggregatifolius T.B.Cavalc.","Itacambira",NA
"gbif","USP","SPF","41657","Diplusodon","uninervius","Cavalcanti, TB","CFCR9266","Zappi, DC","Minas Gerais",NA,"Trinta Réis",NA,NA,NA,"Diplusodon uninervius Koehne","Presidente Kubitschek",NA
"gbif","USP","SPF","41685","Diplusodon","uninervius","Cavalcanti, TB","CFCR9294","Zappi, DC","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon uninervius Koehne","Diamantina",NA
"gbif","USP","SPF","41716","Diplusodon","helianthemifolius","Cavalcanti, TB","CFCR9325","Longhi-Wagner, HM","Minas Gerais",NA,NA,NA,NA,"helianthemifolius","Diplusodon helianthemifolius var. helianthemifolius",NA,NA
"gbif","USP","SPF","41721","Diplusodon","ciliiflorus","Cavalcanti, TB","CFCR9330","Cordeiro, I","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon ciliiflorus Koehne","Diamantina",NA
"gbif","USP","SPF","41852","Diplusodon","ciliiflorus","Cavalcanti, TB","CFSC9537","Cordeiro, I","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,"Diplusodon ciliiflorus Koehne","Santana do Riacho",NA
"gbif","USP","SPF","41880","Diplusodon","orbicularis","Cavalcanti, TB","CFSC9564","Zappi, DC","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,"Diplusodon orbicularis Koehne","Santana do Riacho",NA
"gbif","USP","SPF","41930","Diplusodon","orbicularis","Cavalcanti, TB","CFSC9614","Cavalcanti, TB","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,"Diplusodon orbicularis Koehne","Santana do Riacho",NA
"gbif","USP","SPF","41935","Diplusodon","orbicularis","Cavalcanti, TB","CFSC9619","Cavalcanti, TB","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,"Diplusodon orbicularis Koehne","Santana do Riacho",NA
"gbif","USP","SPF","41946","Diplusodon","ciliiflorus","Cavalcanti, TB","CFSC9630","Cavalcanti, TB","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,"Diplusodon ciliiflorus Koehne","Santana do Riacho",NA
"gbif","USP","SPF","41952","Diplusodon","lanceolatus","Cavalcanti, TB","CFSC9636","Zappi, DC","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,"Diplusodon lanceolatus Pohl","Santana do Riacho",NA
"gbif","USP","SPF","42320","Diplusodon","orbicularis","Cavalcanti, TB","CFSC9658","Cavalcanti, TB","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,"Diplusodon orbicularis Koehne","Santana do Riacho",NA
"gbif","USP","SPF","42345","Diplusodon","smithii","Cavalcanti, TB","CFSC9683","Cavalcanti, TB","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,"Diplusodon smithii Lourteig","Santana do Riacho",NA
"gbif","USP","SPF","42348","Diplusodon","smithii","Cavalcanti, TB","CFSC9686","Cavalcanti, TB","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,"Diplusodon smithii Lourteig","Santana do Riacho",NA
"gbif","USP","SPF","42353","Diplusodon","smithii","Cavalcanti, TB","CFSC9691","Cavalcanti, TB","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,"Diplusodon smithii Lourteig","Santana do Riacho",NA
"gbif","USP","SPF","42512","Diplusodon","hexander","Lourteig, A","40834","Hatschbach, G","Minas Gerais",NA,"Biribiri",NA,NA,NA,"Diplusodon hexander DC.","Diamantina",NA
"gbif","USP","SPF","42643","Diplusodon","hexander","Cavalcanti, TB","CFCR9387","Cordeiro, I","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon hexander DC.","Diamantina",NA
"gbif","USP","SPF","42700","Diplusodon","hexander","Cavalcanti, TB","CFCR9449","Zappi, DC","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon hexander DC.","Diamantina",NA
"gbif","USP","SPF","42737","Diplusodon","ciliiflorus","Cavalcanti, TB","CFCR9488","Cavalcanti, TB","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon ciliiflorus Koehne","Diamantina",NA
"gbif","USP","SPF","42745","Diplusodon","hexander","Cavalcanti, TB","CFCR9496","Cavalcanti, TB","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon hexander DC.","Diamantina",NA
"gbif","USP","SPF","42756","Diplusodon","hexander","Cavalcanti, TB","CFCR9507","Cavalcanti, TB","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon hexander DC.","Diamantina",NA
"gbif","USP","SPF","42774","Diplusodon","ciliiflorus","Cavalcanti, TB","CFCR9525","Cavalcanti, TB","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon ciliiflorus Koehne","Diamantina",NA
"gbif","USP","SPF","42778","Diplusodon","rotundifolius","Cavalcanti, TB","CFCR9529","Cavalcanti, TB","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon rotundifolius DC.","Diamantina",NA
"gbif","USP","SPF","42816","Diplusodon","hexander","Cavalcanti, TB","CFCR9567","Cavalcanti, TB","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon hexander DC.","Gouveia",NA
"gbif","USP","SPF","42823","Diplusodon","bradei","Cavalcanti, TB","CFCR9574","Cavalcanti, TB","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon bradei Pilg.","Gouveia",NA
"gbif","USP","SPF","42894","Diplusodon","helianthemifolius","Anônimo","CFCR9644a","Cavalcanti, TB","Minas Gerais",NA,NA,NA,NA,"pemphoides","Diplusodon helianthemifolius var. pemphoides (DC.) Koehne","Grão Mogol",NA
"gbif","USP","SPF","42901","Diplusodon","helianthemifolius","Anônimo","CFCR9650","Cavalcanti, TB","Minas Gerais",NA,NA,NA,NA,"pemphoides","Diplusodon helianthemifolius var. pemphoides (DC.) Koehne","Grão Mogol",NA
"gbif","USP","SPF","43140","Diplusodon","orbicularis","Costa, A","11363","Martinelli, G","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,"Diplusodon orbicularis Koehne","Santana do Riacho",NA
"gbif","USP","SPF","43783","Diplusodon","epilobioides","Cavalcanti, TB","CFCR9881","Mello-Silva, R","Minas Gerais",NA,"Vale do Ribeirão das Mortes",NA,NA,NA,"Diplusodon epilobioides DC.","Grão Mogol",NA
"gbif","USP","SPF","43833","Diplusodon","hirsutus","Cavalcanti, TB","CFCR9931","Zappi, DC","Minas Gerais",NA,"Vale do Ribeirão das Mortes",NA,NA,NA,"Diplusodon hirsutus DC.","Grão Mogol",NA
"gbif","USP","SPF","44407","Diplusodon","smithii","Cavalcanti, TB","CFSC9853","Zappi, DC","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,"Diplusodon smithii Lourteig","Santana do Riacho",NA
"gbif","USP","SPF","44609","Diplusodon","epilobioides","Cavalcanti, TB","CFCR10144","Cordeiro, I","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon epilobioides DC.","Grão Mogol",NA
"gbif","USP","SPF","44640","Diplusodon","helianthemifolius","Cavalcanti, TB","CFCR10175","Cavalcanti, TB","Minas Gerais",NA,NA,NA,NA,"pemphoides","Diplusodon helianthemifolius var. pemphoides (DC.) Koehne","Grão Mogol",NA
"gbif","USP","SPF","44650","Diplusodon","uninervius","Cavalcanti, TB","CFCR10185","Cavalcanti, TB","Minas Gerais",NA,"Serra do Ambrósio",NA,NA,NA,"Diplusodon uninervius Koehne","Rio Vermelho",NA
"gbif","USP","SPF","44778","Diplusodon","uninervius","Cavalcanti, TB","CFCR10313","Cavalcanti, TB","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon uninervius Koehne","Gouveia",NA
"gbif","USP","SPF","44873","Diplusodon","marginatus","Cavalcanti, TB","1253","Pereira, BAS","Goiás",NA,NA,NA,NA,NA,"Diplusodon marginatus Pohl","Santo Antônio do Descoberto",NA
"gbif","USP","SPF","45466","Diplusodon","epilobioides","Cavalcanti, TB","72695","Kral, R","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon epilobioides DC.","Grão Mogol",NA
"gbif","USP","SPF","46895","Diplusodon","ciliiflorus","Cavalcanti, TB","CFCR10376","Zappi, DC","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon ciliiflorus Koehne","Diamantina",NA
"gbif","USP","SPF","46900","Diplusodon","rotundifolius","Cavalcanti, TB","CFCR10381","Zappi, DC","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon rotundifolius DC.","Diamantina",NA
"gbif","USP","SPF","46907","Diplusodon","hexander","Cavalcanti, TB","CFCR10388","Zappi, DC","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon hexander DC.","Diamantina",NA
"gbif","USP","SPF","46947","Diplusodon","ciliiflorus","Cavalcanti, TB","CFSC10040","Zappi, DC","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,"Diplusodon ciliiflorus Koehne","Santana do Riacho",NA
"gbif","USP","SPF","47019","Diplusodon","ciliiflorus","Cavalcanti, TB","CFCR10438","Mayo, SJ","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon ciliiflorus Koehne","Diamantina",NA
"gbif","USP","SPF","47195","Diplusodon","bradei","Cavalcanti, TB","CFCR10450","Menezes, NL","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon bradei Pilg.","Gouveia",NA
"gbif","USP","SPF","47196","Diplusodon","hexander","Cavalcanti, TB","CFCR10451","Zappi, DC","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon hexander DC.","Gouveia",NA
"gbif","USP","SPF","47217","Diplusodon","hirsutus","Cavalcanti, TB","CFCR10472","Zappi, DC","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon hirsutus DC.","Gouveia",NA
"gbif","USP","SPF","47222","Diplusodon","glaucescens","Cavalcanti, TB","CFCR10477","Scatena, VL","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon glaucescens DC.","Diamantina",NA
"gbif","USP","SPF","47230","Diplusodon","uninervius","Cavalcanti, TB","CFCR10484A","Menezes, NL","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon uninervius Koehne","Gouveia",NA
"gbif","USP","SPF","47247","Diplusodon","ciliiflorus","Cavalcanti, TB","CFCR10501","Scatena, VL","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon ciliiflorus Koehne","Gouveia",NA
"gbif","USP","SPF","47312","Diplusodon","ciliiflorus","Cavalcanti, TB","CFCR10566","Menezes, NL","Minas Gerais",NA,NA,NA,NA,NA,"Diplusodon ciliiflorus Koehne","Diamantina",NA
